3013,-158028573,21491390,-158.0286,21.4914,15,"80000",1,1,13,"3U",21.4914,-158.0286,2,"CLS",2,2,0,10,0,"3","Y"
3831,-158028573,21491390,-158.0286,21.4914,15,"19588",2,1,13,"3U",21.4914,-158.0286,1,"CLS",1,1,0,11,0,"1","Y"
1068,-157990262,21450159,-157.9903,21.4502,15,"00H13P",1,1,13,"1U",21.4502,-157.9903,4,"VOL",4,0,0,5,0,"3","Y"
4685,-157923039,21338326,-157.9230,21.3383,15,"1162",3,1,13,"1U",21.3383,-157.9230,6,"VOL",6,0,0,8,0,"3","Y"
4686,-157923039,21338326,-157.9230,21.3383,15,"1162",7,1,13,"1U",21.3383,-157.9230,4,"VOL",4,0,0,8,0,"3","Y"
2884,-157920979,21338025,-157.9210,21.3380,15,"92016",3,1,13,"3U",21.3380,-157.9210,3,"CLS",3,3,0,10,0,"3","Y"
4683,-157909719,21336336,-157.9097,21.3363,15,"1170",3,1,13,"1U",21.3363,-157.9097,6,"VOL",6,0,0,8,0,"3","Y"
884,-157886751,21311856,-157.8868,21.3119,15,"0C202B",1,1,13,"3U",21.3119,-157.8868,3,"WIM",3,3,3,90,0,"3","Y"
5922,-157886501,21328228,-157.8865,21.3282,15,"228",3,1,13,"3U",21.3282,-157.8865,4,"VOL",4,0,0,8,0,"3","Y"
1145,-157892629,21344313,-157.8926,21.3443,15,"000C4K",3,1,13,"1U",21.3443,-157.8926,3,"WIM",3,3,3,9,0,"3","Y"
2882,-157890012,21332416,-157.8900,21.3324,15,"92037",4,1,13,"3U",21.3324,-157.8900,1,"CLS",1,1,0,10,0,"3","Y"
2883,-157890012,21332416,-157.8900,21.3324,15,"92036",4,1,13,"3U",21.3324,-157.8900,5,"CLS",5,5,0,10,0,"3","Y"
3322,-157890012,21332416,-157.8900,21.3324,15,"50083",2,1,13,"4R",21.3324,-157.8900,1,"CLS",1,1,0,11,0,"7","Y"
3911,-157890012,21332416,-157.8900,21.3324,15,"11052",4,1,13,"3U",21.3324,-157.8900,2,"CLS",2,2,0,11,0,"1","Y"
3924,-157890012,21332416,-157.8900,21.3324,15,"11013",1,1,13,"3U",21.3324,-157.8900,3,"CLS",3,3,0,11,0,"1","Y"
1204,-157885495,21337043,-157.8855,21.3370,15,"00002B",3,1,13,"1U",21.3370,-157.8855,2,"VOL",2,0,0,5,0,"3","Y"
1109,-157829102,21298154,-157.8291,21.2982,15,"00724A",3,1,13,"1U",21.2982,-157.8291,3,"VOL",3,0,0,7,0,"3","Y"
1051,-157815043,21289166,-157.8150,21.2892,15,"00SL58",3,1,13,"1U",21.2892,-157.8150,3,"VOL",3,0,0,5,0,"3","Y"
1800,-157863106,21304298,-157.8631,21.3043,15,"440040",2,1,13,"5R",21.3043,-157.8631,1,"CLS",1,1,0,12,0,"9","Y"
5258,-157863106,21304298,-157.8631,21.3043,15,"438",4,1,13,"3U",21.3043,-157.8631,3,"WIM",3,3,3,9,0,"3","Y"
80,-157867246,21326132,-157.8672,21.3261,15,"SL23LF",3,1,13,"1U",21.3261,-157.8672,3,"VOL",3,0,0,7,0,"3","Y"
81,-157873620,21333626,-157.8736,21.3336,15,"SL15LF",3,1,13,"1U",21.3336,-157.8736,3,"VOL",3,0,0,7,0,"3","Y"
3662,-157857174,21358470,-157.8572,21.3585,15,"30121",4,1,13,"3R",21.3585,-157.8572,1,"CLS",1,1,0,12,0,"9","Y"
7226,-157857174,21358470,-157.8572,21.3585,15,"23",2,1,13,"2U",21.3585,-157.8572,2,"WIM",2,2,2,3,0,"3","Y"
4677,-157836902,21302125,-157.8369,21.3021,15,"1229",3,1,13,"1U",21.3021,-157.8369,4,"CLS",4,4,0,13,0,"3","Y"
7423,-157939774,21380615,-157.9398,21.3806,15,"6",3,1,13,"3U",21.3806,-157.9398,3,"VOL",3,0,0,87,0,"3","Y"
1069,-157926547,21369847,-157.9265,21.3698,15,"00H113",1,1,13,"1U",21.3698,-157.9265,4,"VOL",4,0,0,3,0,"3","Y"
1140,-157926547,21369847,-157.9265,21.3698,15,"000H13",1,1,13,"1U",21.3698,-157.9265,4,"VOL",4,0,0,3,0,"3","Y"
1142,-157941500,21388820,-157.9415,21.3888,15,"000C7L",3,1,13,"1U",21.3888,-157.9415,7,"WIM",7,7,7,6,0,"3","Y"
1143,-157924085,21372342,-157.9241,21.3723,15,"000C6U",3,1,13,"1U",21.3723,-157.9241,3,"VOL",3,0,0,3,0,"3","Y"
1144,-157924085,21372342,-157.9241,21.3723,15,"000C6U",7,1,13,"1U",21.3723,-157.9241,2,"VOL",2,0,0,3,0,"3","Y"
5288,-157903851,21380383,-157.9039,21.3804,15,"411",2,1,13,"1U",21.3804,-157.9039,2,"WIM",2,2,2,97,0,"3","Y"
2088,-158099586,21598398,-158.0996,21.5984,15,"240049",4,1,13,"5R",21.5984,-158.0996,1,"CLS",1,1,0,11,0,"1","Y"
2947,-158099586,21598398,-158.0996,21.5984,15,"83016",1,1,13,"3R",21.5984,-158.0996,1,"CLS",1,1,0,10,0,"3","Y"
2164,-158030983,21503398,-158.0310,21.5034,15,"190010",1,1,13,"4U",21.5034,-158.0310,1,"CLS",1,1,0,11,0,"1","Y"
3011,-158030983,21503398,-158.0310,21.5034,15,"80008",1,1,13,"3U",21.5034,-158.0310,1,"CLS",1,1,0,10,0,"3","Y"
7159,-157835068,21524097,-157.8351,21.5241,15,"29",1,1,13,"3U",21.5241,-157.8351,1,"VOL",1,0,0,81,0,"3","Y"
6994,-157777914,21277568,-157.7779,21.2776,15,"45",3,1,13,"2U",21.2776,-157.7779,3,"VOL",3,0,0,78,0,"3","Y"
5459,-157794787,21365439,-157.7948,21.3654,15,"323",3,1,13,"2U",21.3654,-157.7948,2,"VOL",2,0,0,87,0,"3","Y"
1169,-157795166,21381595,-157.7952,21.3816,15,"00041T",2,1,13,"1U",21.3816,-157.7952,2,"VOL",2,0,0,97,0,"3","Y"
3642,-156658860,20987170,-156.6589,20.9872,15,"30295",1,1,13,"5U",20.9872,-156.6589,2,"WIM",2,2,2,12,0,"9","Y"
1146,-155151457,19488137,-155.1515,19.4881,15,"000C3E",2,1,13,"4R",19.4881,-155.1515,1,"VOL",1,0,0,92,0,"1","Y"
1147,-155024233,19602197,-155.0242,19.6022,15,"000C2F",4,1,13,"4R",19.6022,-155.0242,1,"VOL",1,0,0,94,0,"1","Y"
465,-155155911,19680976,-155.1559,19.6810,15,"H19059",3,1,13,"5U",19.6810,-155.1559,2,"CLS",2,2,0,11,0,"1","Y"
1190,-155099845,19804361,-155.0998,19.8044,15,"00017J",4,1,13,"3R",19.8044,-155.0998,1,"VOL",1,0,0,92,0,"1","Y"
6389,-161770413,60791653,-161.7704,60.7917,2,"134",3,0,13,"4R",60.7917,-161.7704,1,"CLS",1,1,0,92,0,"1","Y"
6533,-152470214,57772825,-152.4702,57.7728,2,"114",1,0,13,"4R",57.7728,-152.4702,1,"CLS",1,1,0,89,0,"1","Y"
6136,-151539923,59641820,-151.5399,59.6418,2,"189",3,0,13,"3R",59.6418,-151.5399,2,"CLS",2,2,0,95,0,"1","N"
6553,-151493118,59631356,-151.4931,59.6314,2,"111",1,0,13,"3R",59.6314,-151.4931,1,"CLS",1,1,0,80,0,"1","Y"
6539,-151517869,59650705,-151.5179,59.6507,2,"113",3,0,13,"4R",59.6507,-151.5179,1,"CLS",1,1,0,90,0,"1","Y"
6172,-151206305,60521655,-151.2063,60.5217,2,"179",1,0,13,"4R",60.5217,-151.2063,1,"CLS",1,1,0,94,0,"1","Y"
5699,-151120162,60473340,-151.1202,60.4733,2,"272",3,0,13,"4U",60.4733,-151.1202,1,"VOL",1,0,0,1,0,"1","N"
6433,-151150457,60567159,-151.1505,60.5672,2,"127",3,0,13,"3R",60.5672,-151.1505,1,"CLS",1,1,0,89,0,"1","Y"
5255,-150907884,60511305,-150.9079,60.5113,2,"443",3,2,13,"1R",60.5113,-150.9079,1,"WIM",1,1,1,11,0,"1","Y"
6577,-150907844,60511314,-150.9078,60.5113,2,"107",3,0,13,"1R",60.5113,-150.9078,1,"CLS",1,1,0,59,0,"1","Y"
6154,-150680556,60526950,-150.6806,60.5269,2,"183",1,0,13,"1R",60.5269,-150.6806,1,"CLS",1,1,0,94,0,"1","Y"
5695,-149697357,60495656,-149.6974,60.4957,2,"273",1,0,13,"1R",60.4957,-149.6974,1,"CLS",1,1,0,1,0,"1","Y"
6166,-149422021,60501576,-149.4220,60.5016,2,"180",1,0,13,"3R",60.5016,-149.4220,1,"CLS",1,1,0,94,0,"1","Y"
6526,-148910462,60795866,-148.9105,60.7959,2,"115",3,0,13,"4R",60.7959,-148.9105,1,"CLS",1,1,0,86,0,"1","Y"
6421,-149982045,61143793,-149.9820,61.1438,2,"129",1,0,13,"5U",61.1438,-149.9820,1,"CLS",1,1,0,89,0,"1","Y"
6560,-150068944,61772149,-150.0689,61.7721,2,"110",1,0,13,"1R",61.7721,-150.0689,1,"CLS",1,1,0,91,0,"1","Y"
6626,-150252360,62351650,-150.2524,62.3516,2,"101",1,0,13,"1R",62.3516,-150.2524,1,"CLS",1,1,0,91,0,"1","Y"
5711,-149907885,61141192,-149.9079,61.1412,2,"270",1,1,13,"3U",61.1412,-149.9079,2,"WIM",2,2,2,1,0,"1","N"
5253,-149907883,61141199,-149.9079,61.1412,2,"445",1,0,13,"3U",61.1412,-149.9079,2,"CLS",2,2,0,10,0,"1","N"
6481,-149901162,61142174,-149.9012,61.1422,2,"121",3,0,13,"3U",61.1422,-149.9012,2,"CLS",2,2,0,73,0,"1","Y"
6441,-149915078,61166123,-149.9151,61.1661,2,"126",1,0,13,"3U",61.1661,-149.9151,4,"VOL",4,0,0,92,0,"1","Y"
6495,-149929348,61195289,-149.9293,61.1953,2,"119",3,0,13,"3U",61.1953,-149.9293,2,"VOL",2,0,0,75,0,"1","Y"
5844,-149892074,61151439,-149.8921,61.1514,2,"242",1,0,13,"4U",61.1514,-149.8921,2,"CLS",2,2,0,1,0,"1","N"
5868,-149910899,61204354,-149.9109,61.2044,2,"237",1,0,13,"3U",61.2044,-149.9109,2,"CLS",2,2,0,86,0,"1","Y"
6508,-149883033,61202299,-149.8830,61.2023,2,"117",1,0,13,"3U",61.2023,-149.8830,3,"CLS",3,3,0,73,0,"1","Y"
6517,-149854559,61123078,-149.8546,61.1231,2,"116",3,0,13,"3U",61.1231,-149.8546,1,"CLS",1,1,0,60,0,"1","Y"
5862,-149863942,61133477,-149.8639,61.1335,2,"238",1,0,13,"3U",61.1335,-149.8639,2,"CLS",2,2,0,94,0,"1","N"
6597,-149845221,61103735,-149.8452,61.1037,2,"104",1,0,13,"1U",61.1037,-149.8452,1,"CLS",1,1,0,90,0,"1","Y"
6502,-149867622,61173610,-149.8676,61.1736,2,"118",3,0,13,"5U",61.1736,-149.8676,2,"CLS",2,2,0,64,0,"1","Y"
6335,-149855617,61152491,-149.8556,61.1525,2,"143",1,1,13,"1U",61.1525,-149.8556,2,"WIM",2,2,2,3,0,"1","Y"
6474,-149867872,61201847,-149.8679,61.2018,2,"122",1,0,13,"1U",61.2018,-149.8679,4,"VOL",4,0,0,73,0,"1","Y"
6409,-149861109,61195237,-149.8611,61.1952,2,"131",3,0,13,"3U",61.1952,-149.8611,3,"CLS",3,3,0,92,0,"1","Y"
6547,-149834222,61153366,-149.8342,61.1534,2,"112",1,0,13,"3U",61.1534,-149.8342,2,"VOL",2,0,0,90,0,"1","Y"
5704,-149890681,61227983,-149.8907,61.2280,2,"271",1,1,13,"3U",61.2280,-149.8907,1,"WIM",1,1,1,1,0,"1","Y"
5905,-149814783,61209755,-149.8148,61.2098,2,"230",3,0,13,"3U",61.2098,-149.8148,2,"CLS",2,2,0,95,0,"1","N"
6568,-149794722,61180780,-149.7947,61.1808,2,"109",3,0,13,"3U",61.1808,-149.7947,2,"VOL",2,0,0,86,0,"1","Y"
5396,-149753116,61180770,-149.7531,61.1808,2,"343",3,0,13,"3U",61.1808,-149.7531,2,"CLS",2,2,0,5,0,"1","N"
6606,-149753116,61180770,-149.7531,61.1808,2,"103",3,1,13,"3U",61.1808,-149.7531,2,"WIM",2,2,2,3,0,"1","N"
6450,-149815149,61219344,-149.8151,61.2193,2,"125",3,0,13,"1U",61.2193,-149.8151,3,"VOL",3,0,0,90,0,"1","Y"
5557,-149630855,61277843,-149.6309,61.2778,2,"305",1,1,13,"1R",61.2778,-149.6309,3,"WIM",3,3,3,3,0,"1","Y"
6573,-149591863,61290495,-149.5919,61.2905,2,"108",1,0,13,"1R",61.2905,-149.5919,3,"VOL",3,0,0,59,0,"1","Y"
5656,-149541402,61296956,-149.5414,61.2970,2,"281",1,0,13,"4U",61.2970,-149.5414,2,"CLS",2,2,0,92,0,"1","N"
6403,-149546087,61310638,-149.5461,61.3106,2,"132",3,0,13,"4U",61.3106,-149.5461,1,"VOL",1,0,0,92,0,"1","Y"
6427,-148977156,60817880,-148.9772,60.8179,2,"128",1,0,13,"1R",60.8179,-148.9772,1,"CLS",1,1,0,90,0,"1","Y"
5254,-149096571,61167863,-149.0966,61.1679,2,"444",5,3,13,"1R",61.1679,-149.0966,1,"WIM",1,1,1,11,0,"1","Y"
5967,-149371769,61452184,-149.3718,61.4522,2,"220",1,0,13,"1R",61.4522,-149.3718,2,"CLS",2,2,0,90,0,"1","Y"
5681,-149374453,61571404,-149.3745,61.5714,2,"276",3,0,13,"1U",61.5714,-149.3745,2,"CLS",2,2,0,7,0,"1","Y"
6329,-149244671,61553810,-149.2447,61.5538,2,"144",1,0,13,"1R",61.5538,-149.2447,1,"CLS",1,1,0,93,0,"1","Y"
6585,-149212732,61599368,-149.2127,61.5994,2,"106",3,0,13,"3U",61.5994,-149.2127,1,"CLS",1,1,0,59,0,"1","Y"
6466,-149096580,61657858,-149.0966,61.6579,2,"123",1,0,13,"1R",61.6579,-149.0966,1,"CLS",1,1,0,90,0,"1","Y"
6617,-148779569,61732604,-148.7796,61.7326,2,"102",1,0,13,"1R",61.7326,-148.7796,2,"CLS",2,2,0,2,0,"1","Y"
5185,-146840678,61981694,-146.8407,61.9817,2,"513",1,0,13,"1U",61.9817,-146.8407,1,"CLS",1,1,0,90,0,"2","Y"
5190,-149091682,64542065,-149.0917,64.5421,2,"512",1,0,13,"1R",64.5421,-149.0917,1,"VOL",1,0,0,87,0,"2","Y"
5182,-148014898,64833032,-148.0149,64.8330,2,"515",1,0,13,"1R",64.8330,-148.0149,1,"CLS",1,1,0,66,0,"2","Y"
5168,-147812609,64841441,-147.8126,64.8414,2,"522",1,0,13,"3U",64.8414,-147.8126,2,"VOL",2,0,0,74,0,"2","Y"
5148,-147797965,64836791,-147.7980,64.8368,2,"530",3,0,13,"3U",64.8368,-147.7980,2,"VOL",2,0,0,85,0,"2","Y"
5143,-147809647,64849231,-147.8096,64.8492,2,"532",3,0,13,"3U",64.8492,-147.8096,2,"VOL",2,0,0,93,0,"2","Y"
5156,-147800710,64857418,-147.8007,64.8574,2,"527",3,0,13,"4U",64.8574,-147.8007,2,"VOL",2,0,0,74,0,"2","Y"
5165,-147778566,64840652,-147.7786,64.8407,2,"523",1,0,13,"4U",64.8407,-147.7786,2,"CLS",2,2,0,74,0,"2","Y"
5178,-147756616,64821867,-147.7566,64.8219,2,"517",3,0,13,"1U",64.8219,-147.7566,2,"CLS",2,2,0,88,0,"2","Y"
5175,-147748438,64836800,-147.7484,64.8368,2,"518",3,0,13,"3U",64.8368,-147.7484,2,"VOL",2,0,0,73,0,"2","Y"
4967,-147723724,64843950,-147.7237,64.8440,2,"672",5,0,13,"4U",64.8440,-147.7237,3,"VOL",3,0,0,13,0,"2","N"
5163,-147721870,64844735,-147.7219,64.8447,2,"524",1,0,13,"4U",64.8447,-147.7219,3,"CLS",3,3,0,73,0,"2","Y"
5158,-147710408,64835503,-147.7104,64.8355,2,"526",3,0,13,"3U",64.8355,-147.7104,2,"CLS",2,2,0,78,0,"2","Y"
5160,-147707666,64846883,-147.7077,64.8469,2,"525",1,0,13,"4U",64.8469,-147.7077,1,"VOL",1,0,0,73,0,"2","Y"
5221,-147704671,64841439,-147.7047,64.8414,2,"504",1,0,13,"3U",64.8414,-147.7047,2,"CLS",2,2,0,77,0,"2","Y"
5207,-147709308,64852075,-147.7093,64.8521,2,"507",3,0,13,"4U",64.8521,-147.7093,2,"CLS",2,2,0,59,0,"2","Y"
5171,-147675339,64874714,-147.6753,64.8747,2,"520",1,0,13,"4R",64.8747,-147.6753,2,"VOL",2,0,0,70,0,"2","Y"
5184,-147634405,64815495,-147.6344,64.8155,2,"514",3,0,13,"1R",64.8155,-147.6344,2,"VOL",2,0,0,85,0,"2","Y"
5081,-147622062,64952352,-147.6221,64.9524,2,"572",1,1,13,"3R",64.9524,-147.6221,1,"WIM",1,1,1,6,0,"2","Y"
5197,-147618424,64960134,-147.6184,64.9601,2,"510",1,0,13,"3R",64.9601,-147.6184,1,"VOL",1,0,0,79,0,"2","Y"
5211,-147615941,64959806,-147.6159,64.9598,2,"506",3,0,13,"4R",64.9598,-147.6159,1,"VOL",1,0,0,79,0,"2","Y"
5145,-147572703,64810463,-147.5727,64.8105,2,"531",1,0,13,"4R",64.8105,-147.5727,3,"VOL",3,0,0,4,0,"2","Y"
5169,-147410339,64844070,-147.4103,64.8441,2,"521",1,0,13,"5R",64.8441,-147.4103,1,"CLS",1,1,0,81,0,"2","Y"
5151,-147344942,64767239,-147.3449,64.7672,2,"529",1,0,13,"4U",64.7672,-147.3449,1,"VOL",1,0,0,81,0,"2","Y"
5153,-147271721,64731128,-147.2717,64.7311,2,"528",3,0,13,"1U",64.7311,-147.2717,2,"CLS",2,2,0,81,0,"2","Y"
5174,-146342571,61132217,-146.3426,61.1322,2,"519",1,0,13,"3R",61.1322,-146.3426,1,"CLS",1,1,0,75,0,"2","Y"
5101,-145111594,61442310,-145.1116,61.4423,2,"554",1,0,13,"3R",61.4423,-145.1116,1,"CLS",1,1,0,10,0,"2","Y"
5218,-145462535,62159203,-145.4625,62.1592,2,"505",1,0,13,"1R",62.1592,-145.4625,1,"CLS",1,1,0,59,0,"2","Y"
5110,-145748385,63415488,-145.7484,63.4155,2,"550",1,0,13,"4R",63.4155,-145.7484,1,"CLS",1,1,0,10,0,"2","Y"
5103,-142991865,63329345,-142.9919,63.3293,2,"553",3,0,13,"1R",63.3293,-142.9919,1,"CLS",1,1,0,5,0,"2","Y"
5079,-142856223,63326464,-142.8562,63.3265,2,"574",3,1,13,"1R",63.3265,-142.8562,1,"WIM",1,1,1,5,0,"2","Y"
5098,-142856223,63326464,-142.8562,63.3265,2,"555",3,0,13,"1R",63.3265,-142.8562,1,"CLS",1,1,0,5,0,"2","Y"
4724,-135349160,57049359,-135.3492,57.0494,2,"942",1,0,13,"4R",57.0494,-135.3492,1,"VOL",1,0,0,4,0,"3","N"
4806,-135344992,57056926,-135.3450,57.0569,2,"808",1,0,13,"4U",57.0569,-135.3450,1,"VOL",1,0,0,98,0,"3","Y"
4727,-135317277,57051827,-135.3173,57.0518,2,"936",3,0,13,"4U",57.0518,-135.3173,1,"VOL",1,0,0,3,0,"3","Y"
4819,-134744263,58387834,-134.7443,58.3878,2,"805",1,0,13,"4R",58.3878,-134.7443,1,"VOL",1,0,0,8,0,"3","N"
4810,-134583430,58390305,-134.5834,58.3903,2,"807",3,0,13,"4U",58.3903,-134.5834,1,"VOL",1,0,0,91,0,"3","Y"
4772,-134532472,58358585,-134.5325,58.3586,2,"896",1,0,13,"3U",58.3586,-134.5325,2,"CLS",2,2,0,99,0,"3","N"
4814,-134455815,58321323,-134.4558,58.3213,2,"806",1,0,13,"3U",58.3213,-134.4558,2,"VOL",2,0,0,10,0,"3","Y"
4736,-134421634,58290015,-134.4216,58.2900,2,"918",1,0,13,"5U",58.2900,-134.4216,1,"VOL",1,0,0,4,0,"3","N"
5225,-141631534,62962247,-141.6315,62.9622,2,"503",3,0,13,"1R",62.9622,-141.6315,1,"VOL",1,0,0,61,0,"2","Y"
4802,-135535529,59248159,-135.5355,59.2482,2,"809",1,0,13,"3R",59.2482,-135.5355,1,"CLS",1,1,0,8,0,"3","Y"
4728,-135296217,59476318,-135.2962,59.4763,2,"935",1,0,13,"3R",59.4763,-135.2962,1,"CLS",1,1,0,1,0,"3","N"
2517,-117597059,33402863,-117.5971,33.4029,6,"124010",1,1,13,"1U",33.4029,-117.5971,4,"VOL",4,0,0,6,0,"59","N"
2508,-117644281,33453075,-117.6443,33.4531,6,"129010",1,1,13,"1U",33.4531,-117.6443,4,"VOL",4,0,0,98,0,"59","N"
2569,-117184295,32857644,-117.1843,32.8576,6,"116830",1,1,13,"1U",32.8576,-117.1843,4,"WIM",4,4,3,97,0,"73","N"
2562,-117174829,32694482,-117.1748,32.6945,6,"118250",1,1,13,"2U",32.6945,-117.1748,2,"VOL",2,0,0,97,0,"73","N"
2560,-117121745,32692872,-117.1217,32.6929,6,"119030",1,2,13,"1U",32.6929,-117.1217,5,"VOL",5,0,0,97,0,"73","N"
2555,-117133743,32713208,-117.1337,32.7132,6,"119740",3,2,13,"2U",32.7132,-117.1337,4,"VOL",4,0,0,97,0,"73","N"
2559,-117111704,32732428,-117.1117,32.7324,6,"119100",1,1,13,"2U",32.7324,-117.1117,5,"VOL",5,0,0,97,0,"73","N"
2580,-117040636,32549521,-117.0406,32.5495,6,"115010",1,1,13,"1U",32.5495,-117.0406,5,"VOL",5,0,0,97,0,"73","N"
2568,-117040601,32621564,-117.0406,32.6216,6,"116840",1,1,13,"1U",32.6216,-117.0406,4,"WIM",4,4,4,97,0,"73","Y"
2570,-117119043,32833755,-117.1190,32.8338,6,"116820",1,1,13,"1U",32.8338,-117.1190,4,"WIM",4,4,3,97,0,"73","N"
2567,-117119036,32854950,-117.1190,32.8550,6,"116850",1,3,13,"2U",32.8550,-117.1190,4,"WIM",4,4,3,97,0,"73","N"
2558,-117110510,32863479,-117.1105,32.8635,6,"119120",1,1,13,"1U",32.8635,-117.1105,7,"VOL",7,0,0,97,0,"73","N"
2563,-116917290,32811647,-116.9173,32.8116,6,"118240",3,1,13,"1U",32.8116,-116.9173,5,"VOL",5,0,0,97,0,"73","N"
2554,-117287130,33048425,-117.2871,33.0484,6,"119780",1,1,13,"1U",33.0484,-117.2871,4,"VOL",4,0,0,97,0,"73","N"
2574,-117292138,33065109,-117.2921,33.0651,6,"116610",1,1,13,"1U",33.0651,-117.2921,4,"WIM",4,4,3,97,0,"73","N"
2571,-117196862,33148948,-117.1969,33.1489,6,"116770",3,1,13,"2U",33.1489,-117.1969,3,"WIM",3,3,2,97,0,"73","N"
2940,-117136185,33446954,-117.1362,33.4470,6,"86090",5,1,13,"1U",33.4470,-117.1362,4,"WIM",4,4,2,1,0,"65","N"
2577,-116470721,32718359,-116.4707,32.7184,6,"116210",3,1,13,"1R",32.7184,-116.4707,2,"WIM",2,2,2,97,0,"73","N"
